"age","default","balance","housing","loan","duration","campaign","previous"
49,0,3250,0,0,32,3,0
48,0,340,1,0,255,2,0
57,0,0,1,0,67,1,0
38,0,950,0,0,210,2,0
86,0,1503,0,0,165,3,1
34,0,991,1,0,89,1,1
39,0,902,1,0,691,2,5
46,0,499,1,0,37,10,0
34,0,318,0,1,239,5,0
33,0,0,1,0,44,8,0
71,0,4657,0,0,93,5,0
32,0,350,1,0,110,2,0
45,0,315,1,0,103,1,0
77,0,680,0,0,513,2,7
44,0,10,1,0,196,1,0
51,0,833,0,0,77,3,0
38,0,-23,0,0,48,2,0
33,0,285,0,1,267,1,0
47,0,150,0,0,52,1,0
73,0,154,0,0,103,1,0
43,0,1937,0,0,385,1,0
47,0,1167,1,0,968,1,5
48,0,286,0,0,166,2,0
51,0,0,0,0,439,3,0
47,0,72,0,0,278,1,0
39,0,1970,1,0,30,1,2
31,0,-498,1,0,357,1,0
31,0,2304,1,0,257,2,0
48,0,817,0,0,517,1,4
52,0,3554,0,1,89,1,0
41,0,-306,1,0,500,1,0
52,0,214,0,0,161,3,0
58,0,425,1,1,100,1,0
38,0,-363,0,0,340,2,0
46,0,174,0,1,90,1,0
32,0,3107,1,1,310,1,0
42,0,47,1,1,141,1,0
30,0,48,0,0,140,1,0
26,0,479,1,0,133,3,0
32,0,401,1,0,294,2,0
37,0,238,0,0,185,1,1
59,0,319,1,0,143,3,0
29,0,-105,1,0,5,3,0
44,0,787,1,0,570,2,0
42,0,0,0,0,370,1,0
57,0,320,0,0,76,2,0
43,0,13342,1,0,465,1,0
32,0,55,1,0,546,9,0
54,0,2059,1,0,177,4,0
27,0,132,0,0,123,2,0
36,0,1169,1,0,168,2,0
35,0,71,1,0,836,12,0
37,0,532,1,0,199,1,0
26,0,122,0,1,160,1,0
53,0,6072,0,1,226,4,0
54,0,0,0,1,88,1,0
44,0,5063,0,0,418,2,0
31,0,11386,1,0,356,1,0
44,0,4232,0,0,227,1,0
34,0,2542,1,0,228,1,0
48,0,131,1,0,189,1,0
43,1,0,0,0,73,4,0
46,0,3533,1,0,235,2,0
55,0,23,0,0,143,1,3
38,0,-17,0,0,11,4,0
49,0,377,0,0,158,1,2
72,0,796,0,0,173,2,0
35,0,0,1,0,18,5,0
55,0,865,1,0,85,1,1
53,0,4541,1,0,190,6,0
57,0,0,0,0,44,1,0
27,0,259,1,0,78,10,0
52,0,2557,0,0,134,5,2
46,0,134,0,0,134,2,0
32,0,4,0,0,145,2,4
57,0,0,0,0,585,1,0
57,0,-226,1,0,272,1,0
36,0,725,1,0,123,3,8
31,0,-452,1,0,182,5,0
56,0,1770,0,0,916,3,0
50,0,1200,0,0,904,3,0
45,0,0,1,0,1472,1,4
28,0,-427,1,1,965,2,0
56,0,2146,0,1,594,1,0
32,0,10,1,0,501,4,0
48,0,574,0,0,348,1,0
30,0,699,1,0,544,1,0
45,0,0,0,0,264,1,0
45,0,1673,0,0,76,1,0
57,0,1521,1,1,102,2,5
64,0,890,0,0,531,3,0
41,0,2457,1,0,285,1,0
47,0,677,0,0,384,1,4
52,0,9,0,1,44,1,0
47,0,1219,0,0,697,4,0
34,0,133,1,0,65,1,0
59,0,0,0,0,425,6,0
34,0,1221,1,0,182,1,8
35,0,0,0,1,42,1,0
28,0,775,0,0,603,2,0
35,0,634,0,0,185,2,0
57,0,75,0,0,118,2,0
38,0,170,1,0,442,1,0
37,0,3665,0,0,664,3,0
57,0,179,0,0,230,3,0
38,0,62,0,0,212,1,0
32,0,741,1,0,238,1,0
32,0,1625,0,0,796,1,1
59,0,46,0,0,78,2,0
29,0,555,1,0,133,4,0
46,0,123,0,0,381,3,0
39,0,894,1,0,491,1,1
34,0,0,1,0,154,1,0
49,0,2039,1,0,451,1,2
36,0,47,0,1,36,6,0
46,0,147,1,0,116,2,3
50,0,0,0,0,179,2,0
28,0,56,1,0,66,1,0
56,0,359,1,0,220,4,0
48,0,0,1,0,612,1,1
39,0,122,1,0,158,1,0
49,0,1904,0,1,131,2,0
38,0,16957,1,0,208,1,2
39,0,2303,1,0,775,3,0
44,0,332,1,0,497,5,0
40,0,4610,0,0,154,2,0
52,0,0,0,0,91,2,1
43,0,210,0,0,646,2,0
43,0,1696,1,0,257,1,3
39,0,800,1,0,76,6,0
52,0,280,0,0,393,5,0
56,0,3948,0,0,484,1,3
39,0,0,1,0,63,3,0
55,0,-703,1,0,123,3,0
27,0,802,0,0,569,1,0
24,0,556,1,0,460,2,0
53,0,37,0,0,51,9,0
58,0,764,0,0,219,4,0
34,0,470,1,1,217,1,0
55,0,-375,0,0,814,2,0
34,0,1518,1,0,128,2,0
39,1,-401,1,0,274,4,0
56,0,856,1,1,70,4,7
45,0,542,0,0,8,5,3
58,0,314,0,0,67,2,0
44,0,788,1,0,392,1,0
44,0,576,1,0,128,3,0
59,0,0,0,0,207,2,1
31,0,2197,1,0,146,3,0
33,0,1279,1,0,239,2,3
29,0,228,1,0,12,8,9
55,0,865,1,0,96,1,3
49,0,0,1,1,71,7,0
34,0,645,1,0,420,1,0
49,0,279,1,0,168,4,0
36,0,465,1,0,160,1,0
46,0,1285,1,0,89,1,0
32,0,4908,0,1,491,2,0
43,0,348,0,1,88,3,0
26,1,-162,1,0,44,2,0
60,0,2552,0,1,255,2,4
30,0,1922,1,0,546,1,0
42,0,2974,1,0,187,5,0
50,0,766,0,0,174,2,0
31,0,0,1,0,82,5,0
59,0,174,1,0,204,1,0
52,0,199,0,0,978,2,1
55,0,574,1,0,243,2,0
58,0,320,1,0,171,2,0
40,0,0,1,0,332,1,1
59,0,5706,1,0,471,2,0
25,0,16874,1,1,117,2,0
42,0,4209,1,0,57,6,0
58,0,462,0,0,495,1,1
43,0,2731,0,0,11,7,0
52,0,-110,0,1,141,1,0
39,0,-650,0,0,123,2,1
57,0,1180,1,1,191,2,0
30,0,-970,0,1,194,2,0
39,0,1022,1,0,20,3,0
43,0,328,0,1,192,1,0
53,0,719,1,0,230,1,0
42,0,1628,1,0,119,1,8
27,0,88,0,0,143,1,0
29,0,308,1,0,75,1,0
45,0,16,0,0,59,2,0
42,0,-422,0,0,31,1,0
50,0,202,1,0,107,1,4
36,0,1057,0,0,383,2,0
57,0,929,0,0,387,8,0
52,0,83,0,0,1223,6,0
57,0,0,0,0,116,4,0
30,0,2,0,0,102,1,1
32,0,249,1,0,258,1,0
36,0,3057,0,0,2769,4,0
29,0,770,1,0,341,1,0
38,0,5244,0,0,310,4,0
57,0,179,1,0,67,1,2
35,0,434,1,0,277,1,2
37,0,137,0,0,244,6,0
50,0,-470,1,0,130,2,1
42,0,96,1,0,238,3,2
55,0,139,0,0,256,2,0
36,0,-11,0,0,152,2,0
53,0,483,1,0,288,3,0
31,0,1664,1,0,158,1,1
48,0,7020,0,0,80,2,0
36,0,134,0,0,98,1,0
35,0,0,0,0,326,1,0
31,0,-120,1,0,100,3,2
57,0,27069,0,1,174,3,0
45,0,194,0,0,517,4,0
47,0,-9,0,0,457,2,0
50,0,433,1,0,47,4,0
37,0,-107,1,0,158,2,0
40,0,51,1,0,50,1,0
28,0,0,1,0,386,1,0
27,0,212,1,0,373,1,0
47,0,4402,0,0,805,1,1
31,0,3706,1,0,129,1,0
42,0,2187,1,0,525,3,0
48,0,2294,1,0,251,11,0
27,1,0,0,1,46,1,0
47,0,3676,0,0,567,1,3
32,0,162,1,0,297,2,0
35,0,243,1,0,41,3,0
49,0,3371,0,0,269,2,0
55,0,171,1,0,73,6,0
44,0,887,1,0,165,2,1
40,0,51,0,0,164,2,0
34,0,18,1,1,359,1,0
48,0,586,1,1,179,2,0
57,0,-967,1,0,8,7,0
36,0,5902,1,0,219,4,0
48,0,2330,1,0,15,1,0
37,0,3288,0,0,124,2,0
40,0,4441,1,0,153,2,2
54,0,448,1,1,98,1,0
39,0,282,1,0,243,1,0
34,0,60,0,0,274,2,0
31,0,360,0,0,332,1,2
46,0,2420,0,0,405,2,0
32,0,485,0,0,98,14,0
45,0,0,0,0,574,5,0
53,0,53,1,0,208,1,1
52,0,316,0,0,463,3,0
56,0,917,0,0,306,1,0
29,0,33,0,0,161,1,0
34,0,-566,1,0,248,2,0
65,0,4717,0,0,256,1,0
31,0,582,1,0,58,2,0
34,0,2929,0,0,518,2,0
32,1,-220,1,1,123,2,0
35,0,378,1,0,427,3,0
34,0,-251,0,0,641,1,0
46,0,5,1,1,305,2,0
39,0,722,0,0,141,1,0
26,0,592,1,1,174,1,0
49,0,306,1,0,285,7,0
40,0,1547,1,0,88,2,1
30,0,20,1,0,404,6,1
49,0,51,1,0,984,1,0
47,0,2548,1,0,577,1,1
51,0,40,1,0,79,1,1
57,0,0,0,0,197,2,0
40,0,4795,1,0,57,1,0
31,0,4945,0,0,445,1,0
45,0,59,1,0,873,8,0
52,0,-133,0,0,96,2,0
45,0,13117,0,0,42,2,0
37,0,6969,1,0,412,1,0
53,0,4554,0,0,8,6,0
61,0,967,0,0,180,1,0
34,0,297,1,0,63,4,0
42,0,1080,1,1,951,3,4
